"No.","Time","Source","Destination","Protocol","Length","Info"
"208","7.934451","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17086 Ack=43 Win=5245 Len=118"
"209","7.935577","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 207#1] 443  >  53326 [ACK] Seq=43 Ack=16968 Win=4456 Len=0"
"210","7.954769","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"211","7.955741","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17204 Ack=43 Win=5245 Len=118"
"212","7.959560","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=17204 Win=4456 Len=0"
"213","7.960900","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 212#1] 443  >  53326 [ACK] Seq=43 Ack=17204 Win=4456 Len=0"
"214","7.985693","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"215","7.986605","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17322 Ack=43 Win=5245 Len=118"
"216","7.995956","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"217","7.997280","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17440 Ack=43 Win=5245 Len=118"
"218","8.009857","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=17440 Win=4456 Len=0"
"219","8.011514","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 218#1] 443  >  53326 [ACK] Seq=43 Ack=17440 Win=4456 Len=0"
"220","8.016771","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"221","8.017981","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17558 Ack=43 Win=5245 Len=118"
"222","8.027331","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"223","8.028300","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17676 Ack=43 Win=5245 Len=118"
"224","8.048516","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=17676 Win=4456 Len=0"
"225","8.049857","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 224#1] 443  >  53326 [ACK] Seq=43 Ack=17676 Win=4456 Len=0"
"226","8.068496","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"227","8.069607","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17794 Ack=43 Win=5245 Len=118"
"228","8.089637","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"229","8.090558","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=17912 Ack=43 Win=5245 Len=198"
"230","8.099619","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=17912 Win=4456 Len=0"
"231","8.101067","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 230#1] 443  >  53326 [ACK] Seq=43 Ack=17912 Win=4456 Len=0"
"232","8.110271","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"233","8.111292","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18110 Ack=43 Win=5245 Len=118"
"234","8.135709","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=18228 Win=4500 Len=0"
"235","8.137986","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 234#1] 443  >  53326 [ACK] Seq=43 Ack=18228 Win=4500 Len=0"
"236","8.151369","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"237","8.152369","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18228 Ack=43 Win=5245 Len=198"
"238","8.189018","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"239","8.190497","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18426 Ack=43 Win=5245 Len=118"
"240","8.202867","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"241","8.204367","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18544 Ack=43 Win=5245 Len=118"
"242","8.211923","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=18544 Win=4548 Len=0"
"243","8.213482","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 242#1] 443  >  53326 [ACK] Seq=43 Ack=18544 Win=4548 Len=0"
"244","8.221870","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"245","8.223481","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"246","8.224153","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
"247","8.225317","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18662 Ack=43 Win=5245 Len=118"
"248","8.244238","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"249","8.245173","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18780 Ack=43 Win=5245 Len=118"
"250","8.247463","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=18780 Win=4548 Len=0"
"251","8.249419","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 250#1] 443  >  53326 [ACK] Seq=43 Ack=18780 Win=4548 Len=0"
"252","8.257658","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"253","8.258822","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=18898 Ack=43 Win=5245 Len=118"
"254","8.268213","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"255","8.269265","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19016 Ack=43 Win=5245 Len=118"
"256","8.280814","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=19016 Win=4548 Len=0"
"257","8.282269","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 256#1] 443  >  53326 [ACK] Seq=43 Ack=19016 Win=4548 Len=0"
"258","8.316875","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"259","8.317917","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19134 Ack=43 Win=5245 Len=118"
"260","8.329755","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"261","8.330863","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19252 Ack=43 Win=5245 Len=198"
"262","8.341522","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=19252 Win=4548 Len=0"
"263","8.342984","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 262#1] 443  >  53326 [ACK] Seq=43 Ack=19252 Win=4548 Len=0"
"264","8.350391","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"265","8.351470","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19450 Ack=43 Win=5245 Len=118"
"266","8.382145","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=19568 Win=4592 Len=0"
"267","8.383597","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 266#1] 443  >  53326 [ACK] Seq=43 Ack=19568 Win=4592 Len=0"
"268","8.391370","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"269","8.392851","192.168.88.234","192.168.88.239","ICMP","280","Redirect             (Redirect for host)"
"270","8.396538","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19568 Ack=43 Win=5245 Len=198"
"271","8.411993","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"272","8.412899","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19766 Ack=43 Win=5245 Len=118"
"273","8.435587","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=19884 Win=4636 Len=0"
"274","8.437130","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 273#1] 443  >  53326 [ACK] Seq=43 Ack=19884 Win=4636 Len=0"
"275","8.444002","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"276","8.445227","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=19884 Ack=43 Win=5245 Len=118"
"277","8.464406","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"278","8.467751","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20002 Ack=43 Win=5245 Len=118"
"279","8.485130","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"280","8.486740","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20120 Ack=43 Win=5245 Len=118"
"281","8.491737","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=20120 Win=4636 Len=0"
"282","8.493150","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 281#1] 443  >  53326 [ACK] Seq=43 Ack=20120 Win=4636 Len=0"
"283","8.507339","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"284","8.509619","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20238 Ack=43 Win=5245 Len=198"
"285","8.533452","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=20436 Win=4684 Len=0"
"286","8.534947","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 285#1] 443  >  53326 [ACK] Seq=43 Ack=20436 Win=4684 Len=0"
"287","8.556651","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"288","8.557587","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20436 Ack=43 Win=5245 Len=118"
"289","8.560015","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"290","8.571268","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"291","8.572891","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20554 Ack=43 Win=5245 Len=198"
"292","8.591842","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"293","8.592765","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20752 Ack=43 Win=5245 Len=118"
"294","8.594500","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=20752 Win=4728 Len=0"
"295","8.596292","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 294#1] 443  >  53326 [ACK] Seq=43 Ack=20752 Win=4728 Len=0"
"296","8.633049","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"297","8.633991","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=20870 Ack=43 Win=5245 Len=198"
"298","8.653565","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"299","8.654560","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21068 Ack=43 Win=5245 Len=118"
"300","8.657435","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=21068 Win=4776 Len=0"
"301","8.658816","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 300#1] 443  >  53326 [ACK] Seq=43 Ack=21068 Win=4776 Len=0"
"302","8.674369","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"303","8.675352","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21186 Ack=43 Win=5245 Len=118"
"304","8.698078","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=21304 Win=4776 Len=0"
"305","8.699611","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 304#1] 443  >  53326 [ACK] Seq=43 Ack=21304 Win=4776 Len=0"
"306","8.705366","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"307","8.706442","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21304 Ack=43 Win=5245 Len=118"
"308","8.743912","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"309","8.744083","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"310","8.745146","192.168.88.239","52.46.153.232","TCP","172","[TCP Out-Of-Order] 53326  >  443 [PSH, ACK] Seq=21422 Ack=43 Win=5245 Len=118"
"311","8.745368","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21540 Ack=43 Win=5245 Len=118"
"312","8.747135","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"313","8.748204","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21658 Ack=43 Win=5245 Len=118"
"314","8.768598","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=21540 Win=4776 Len=0"
"315","8.770196","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 314#1] 443  >  53326 [ACK] Seq=43 Ack=21540 Win=4776 Len=0"
"316","8.773478","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=21776 Win=4776 Len=0"
"317","8.775097","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 316#1] 443  >  53326 [ACK] Seq=43 Ack=21776 Win=4776 Len=0"
"318","8.798200","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"319","8.799317","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21776 Ack=43 Win=5245 Len=118"
"320","8.808811","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"321","8.810150","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=21894 Ack=43 Win=5245 Len=198"
"322","8.829380","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"323","8.830518","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22092 Ack=43 Win=5245 Len=118"
"324","8.833576","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=22092 Win=4820 Len=0"
"325","8.835033","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 324#1] 443  >  53326 [ACK] Seq=43 Ack=22092 Win=4820 Len=0"
"326","8.870554","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"327","8.871599","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22210 Ack=43 Win=5245 Len=198"
"328","8.895610","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=22408 Win=4864 Len=0"
"329","8.897529","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 328#1] 443  >  53326 [ACK] Seq=43 Ack=22408 Win=4864 Len=0"
"330","8.909260","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"331","8.910955","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22408 Ack=43 Win=5245 Len=118"
"332","8.921989","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"333","8.923010","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22526 Ack=43 Win=5245 Len=118"
"334","8.945584","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=22644 Win=4864 Len=0"
"335","8.947042","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 334#1] 443  >  53326 [ACK] Seq=43 Ack=22644 Win=4864 Len=0"
"336","8.948770","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"337","8.949801","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22644 Ack=43 Win=5245 Len=118"
"338","8.963374","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"339","8.964552","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22762 Ack=43 Win=5245 Len=198"
"340","8.994732","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"341","8.995982","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=22960 Ack=43 Win=5245 Len=118"
"342","8.997663","b8:69:f4:75:d3:a1","01:80:c2:00:00:00","STP","60","Conf. Root = 32768/0/b8:69:f4:75:d3:a1  Cost = 0  Port = 0x8003"
"343","9.000031","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=22960 Win=4912 Len=0"
"344","9.001890","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 343#1] 443  >  53326 [ACK] Seq=43 Ack=22960 Win=4912 Len=0"
"345","9.007196","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"346","9.008815","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23078 Ack=43 Win=5245 Len=118"
"347","9.037169","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=23196 Win=4912 Len=0"
"348","9.038605","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 347#1] 443  >  53326 [ACK] Seq=43 Ack=23196 Win=4912 Len=0"
"349","9.044982","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"350","9.046223","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23196 Ack=43 Win=5245 Len=118"
"351","9.060481","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"352","9.062010","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23314 Ack=43 Win=5245 Len=118"
"353","9.069277","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"354","9.070360","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23432 Ack=43 Win=5245 Len=118"
"355","9.085709","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=23432 Win=4912 Len=0"
"356","9.087190","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 355#1] 443  >  53326 [ACK] Seq=43 Ack=23432 Win=4912 Len=0"
"357","9.110560","192.168.88.239","52.46.153.232","TLSv1.2","252","Application Data"
"358","9.111684","192.168.88.239","52.46.153.232","TCP","252","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23550 Ack=43 Win=5245 Len=198"
"359","9.131126","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"360","9.132062","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23748 Ack=43 Win=5245 Len=118"
"361","9.136341","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=43 Ack=23748 Win=4956 Len=0"
"362","9.137795","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 361#1] 443  >  53326 [ACK] Seq=43 Ack=23748 Win=4956 Len=0"
"363","9.152402","52.46.153.232","192.168.88.239","TLSv1.2","345","Application Data"
"364","9.154126","52.46.153.232","192.168.88.239","TCP","345","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=43 Ack=23748 Win=4956 Len=291"
"365","9.158598","52.46.153.232","192.168.88.239","TLSv1.2","297","Application Data"
"366","9.159347","52.46.153.232","192.168.88.239","TLSv1.2","744","Application Data"
"367","9.160791","52.46.153.232","192.168.88.239","TCP","297","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=334 Ack=23866 Win=4956 Len=243"
"368","9.163368","52.46.153.232","192.168.88.239","TCP","744","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=577 Ack=23866 Win=4956 Len=690"
"369","9.163392","192.168.88.239","52.46.153.232","TLSv1.2","172","Application Data"
"370","9.165387","192.168.88.239","52.46.153.232","TCP","172","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=23866 Ack=334 Win=5245 Len=118"
"371","9.173485","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=23984 Ack=1267 Win=5336 Len=0"
"372","9.175043","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 371#1] 53326  >  443 [ACK] Seq=23984 Ack=1267 Win=5336 Len=0"
"373","9.176727","192.168.88.239","52.46.153.232","TLSv1.2","118","Application Data"
"374","9.177247","192.168.88.239","52.46.153.232","TLSv1.2","92","Application Data"
"375","9.178949","192.168.88.239","52.46.153.232","TCP","118","[TCP Out-Of-Order] 53326  >  443 [PSH, ACK] Seq=23984 Ack=1267 Win=5336 Len=64"
"376","9.179166","192.168.88.239","52.46.153.232","TCP","92","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=24048 Ack=1267 Win=5336 Len=38"
"377","9.199876","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=1267 Ack=24048 Win=4956 Len=0"
"378","9.201312","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 377#1] 443  >  53326 [ACK] Seq=1267 Ack=24048 Win=4956 Len=0"
"379","9.242397","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=1267 Ack=24086 Win=4956 Len=0"
"380","9.244517","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 379#1] 443  >  53326 [ACK] Seq=1267 Ack=24086 Win=4956 Len=0"
"381","9.300539","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
