"No.","Time","Source","Destination","Protocol","Length","Info"
"240","9.139425","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"241","9.140524","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=22363 Win=32269 Len=0"
"242","9.154312","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"243","9.163482","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=22481 Win=32267 Len=0"
"244","9.168963","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"245","9.175779","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=22599 Win=32265 Len=0"
"246","9.190110","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=22717 Win=32263 Len=0"
"247","9.195723","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"248","9.218555","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=22835 Win=32261 Len=0"
"249","9.226625","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"250","9.240171","b8:69:f4:75:d3:a1","88:d7:f6:77:66:72","ARP","60","Who has 192.168.88.254? Tell 192.168.88.1"
"251","9.247273","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"252","9.248404","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23033 Win=32258 Len=0"
"253","9.268952","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"254","9.274222","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23151 Win=32256 Len=0"
"255","9.290334","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23269 Win=32254 Len=0"
"256","9.310091","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"257","9.310299","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"258","9.330185","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"259","9.330587","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23505 Win=32251 Len=0"
"260","9.352089","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23623 Win=32249 Len=0"
"261","9.360944","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"262","9.381925","192.168.88.239","176.32.101.52","TLSv1.2","252","Application Data"
"263","9.382217","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23741 Win=32247 Len=0"
"264","9.408139","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=47 Ack=23939 Win=32244 Len=0"
"265","9.412789","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"266","9.414270","176.32.101.52","192.168.88.239","TLSv1.2","345","Application Data"
"267","9.419923","176.32.101.52","192.168.88.239","TLSv1.2","297","Application Data"
"268","9.420433","176.32.101.52","192.168.88.239","TLSv1.2","745","Application Data"
"269","9.423920","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24057 Ack=1272 Win=2282 Len=0"
"270","9.465128","192.168.88.239","176.32.101.52","TLSv1.2","118","Application Data"
"271","9.465547","192.168.88.239","176.32.101.52","TLSv1.2","92","Application Data"
"272","9.480791","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=1272 Ack=24057 Win=32242 Len=0"
"273","9.490059","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=1272 Ack=24159 Win=32241 Len=0"
"274","9.644771","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"275","9.645289","176.32.101.52","192.168.88.239","TLSv1.2","498","Application Data"
"276","9.645484","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"277","9.645921","176.32.101.52","192.168.88.239","TLSv1.2","805","Application Data"
"278","9.647555","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=2778 Win=2464 Len=0"
"279","9.647811","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=4591 Win=2647 Len=0"
"280","9.656609","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"281","9.657858","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"282","9.657899","176.32.101.52","192.168.88.239","TLSv1.2","117","Application Data"
"283","9.658343","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"284","9.658467","176.32.101.52","192.168.88.239","TLSv1.2","337","Application Data"
"285","9.661571","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=6715 Win=2829 Len=0"
"286","9.661945","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=8123 Win=3012 Len=0"
"287","9.690489","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"288","9.691452","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"289","9.691966","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"290","9.692194","88:d7:f6:77:66:72","b8:69:f4:75:d3:a1","ARP","42","192.168.88.254 is at 88:d7:f6:77:66:72"
"291","9.692492","176.32.101.52","192.168.88.239","TLSv1.2","117","Application Data"
"292","9.692665","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"293","9.692685","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"294","9.693888","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"295","9.693928","176.32.101.52","192.168.88.239","TLSv1.2","94","Application Data"
"296","9.693954","176.32.101.52","192.168.88.239","TLSv1.2","480","Application Data"
"297","9.694246","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=10247 Win=3194 Len=0"
"298","9.696226","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=11372 Win=3285 Len=0"
"299","9.696548","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=13496 Win=3468 Len=0"
"300","9.696607","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=14598 Win=3559 Len=0"
"301","9.733830","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=15024 Win=3650 Len=0"
"302","9.739636","176.32.101.52","192.168.88.239","TLSv1.2","119","Application Data"
"303","9.740290","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"304","9.740917","176.32.101.52","192.168.88.239","TLSv1.2","1089","Application Data"
"305","9.741022","176.32.101.52","192.168.88.239","TLSv1.2","119","Application Data"
"306","9.742205","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"307","9.742329","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"308","9.742742","176.32.101.52","192.168.88.239","TLSv1.2","1114","Application Data"
"309","9.742994","176.32.101.52","192.168.88.239","TLSv1.2","1091","Application Data"
"310","9.743231","176.32.101.52","192.168.88.239","TLSv1.2","117","Application Data"
"311","9.743968","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=15089 Win=3650 Len=0"
"312","9.744170","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24159 Ack=16151 Win=3742 Len=0"
"313","9.744404","192.168.88.239","176.32.101.52","TLSv1.2","351","Application Data"
"314","9.745573","192.168.88.239","176.32.101.52","TLSv1.2","566","Application Data"
"315","9.745787","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=24968 Ack=19375 Win=4015 Len=0"
"316","9.746155","192.168.88.239","176.32.101.52","TLSv1.2","92","Application Data"
"317","9.756754","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data"
"318","9.759163","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=21535 Win=4198 Len=0"
"319","9.765120","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"320","9.765220","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"321","9.766851","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=24455 Win=4380 Len=0"
"322","9.768303","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"323","9.768416","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"324","9.768807","176.32.101.52","192.168.88.239","TLSv1.2","577","Application Data, Application Data"
"325","9.770505","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=27375 Win=4563 Len=0"
"326","9.770737","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=29358 Ack=24456 Win=32227 Len=0"
"327","9.770830","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=29358 Win=4654 Len=0"
"328","9.771020","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=29358 Ack=25006 Win=32227 Len=0"
"329","9.825776","176.32.101.52","192.168.88.239","TLSv1.2","119","Application Data"
"330","9.826514","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"331","9.826699","176.32.101.52","192.168.88.239","TLSv1.2","1114","Application Data"
"332","9.828475","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=30485 Win=4745 Len=0"
"333","9.829024","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"334","9.829209","176.32.101.52","192.168.88.239","TLSv1.2","1091","Application Data"
"335","9.830656","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=32607 Win=4928 Len=0"
"336","9.830902","176.32.101.52","192.168.88.239","TLSv1.2","119","Application Data"
"337","9.831025","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"338","9.831130","176.32.101.52","192.168.88.239","TLSv1.2","1089","Application Data"
"339","9.831157","176.32.101.52","192.168.88.239","TLSv1.2","117","Application Data"
"340","9.831187","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"341","9.832919","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=33709 Win=5019 Len=0"
"342","9.833257","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=35806 Win=5202 Len=0"
"343","9.833468","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=36931 Win=5245 Len=0"
"344","9.851367","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data"
"345","9.851400","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"346","9.851848","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"347","9.851975","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"348","9.852087","176.32.101.52","192.168.88.239","TLSv1.2","1057","Application Data, Application Data"
"349","9.856181","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=43774 Win=5089 Len=0"
"350","9.883032","176.32.101.52","192.168.88.239","TLSv1.2","119","Application Data"
"351","9.883920","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"352","9.884105","176.32.101.52","192.168.88.239","TLSv1.2","1114","Application Data"
"353","9.884156","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"354","9.884241","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"355","9.884284","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"356","9.884386","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"357","9.884409","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"358","9.884444","176.32.101.52","192.168.88.239","TLSv1.2","1085","Application Data"
"359","9.884467","176.32.101.52","192.168.88.239","TLSv1.2","114","Application Data"
"360","9.887558","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"361","9.910412","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=44901 Win=5245 Len=0"
"362","9.910729","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=48085 Win=5223 Len=0"
"363","9.910781","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=50209 Win=5223 Len=0"
"364","9.910859","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=52302 Win=5223 Len=0"
"365","9.910936","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=53424 Win=5245 Len=0"
"366","9.933554","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data"
"367","9.934093","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"368","9.934199","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"369","9.934275","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data, Application Data"
"370","9.934350","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"371","9.934434","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"372","9.934518","176.32.101.52","192.168.88.239","TLSv1.2","1514","Application Data, Application Data"
"373","9.934679","176.32.101.52","192.168.88.239","TLSv1.2","1205","Application Data, Application Data, Application Data"
"374","9.936730","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=56344 Win=5223 Len=0"
"375","9.937162","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=59264 Win=5223 Len=0"
"376","9.937351","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=62184 Win=5156 Len=0"
"377","9.941207","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=64795 Win=5223 Len=0"
"378","10.040262","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"379","10.303563","176.32.101.52","192.168.88.239","TLSv1.2","375","Application Data"
"380","10.342274","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=65116 Win=5245 Len=0"
"381","10.351528","176.32.101.52","192.168.88.239","TLSv1.2","96","Application Data"
"382","10.353307","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=65158 Win=5244 Len=0"
"383","10.357152","176.32.101.52","192.168.88.239","TLSv1.2","92","Application Data"
"384","10.359147","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=25006 Ack=65196 Win=5243 Len=0"
"385","11.064812","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"386","11.113114","04:95:e6:22:f8:61","01:80:c2:00:00:00","STP","52","Conf. Root = 32768/0/04:95:e6:22:f8:60  Cost = 0  Port = 0x8002"
"387","12.060304","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"388","13.060304","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"389","13.113180","04:95:e6:22:f8:61","01:80:c2:00:00:00","STP","52","Conf. Root = 32768/0/04:95:e6:22:f8:60  Cost = 0  Port = 0x8002"
"390","14.080625","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"391","14.522891","192.168.88.254","192.168.88.1","DNS","80","Standard query 0x2666 A sessions.bugsnag.com"
"392","14.523102","192.168.88.254","192.168.88.1","DNS","78","Standard query 0x342d A graph.facebook.com"
"393","14.546449","192.168.88.1","192.168.88.254","DNS","96","Standard query response 0x2666 A sessions.bugsnag.com A 35.190.88.7"
"394","14.554402","192.168.88.1","192.168.88.254","DNS","136","Standard query response 0x342d A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 157.240.220.16"
"395","14.554706","192.168.88.254","192.168.88.1","DNS","75","Standard query 0x3505 A events.evie.com"
"396","14.558613","192.168.88.254","35.190.88.7","TCP","74","42235  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1468094 TSecr=0 WS=256"
"397","14.570387","192.168.88.254","157.240.220.16","TCP","74","39211  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1468095 TSecr=0 WS=256"
"398","14.575499","35.190.88.7","192.168.88.254","TCP","74","443  >  42235 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=709346781 TSecr=1468094 WS=256"
"399","14.577809","192.168.88.254","35.190.88.7","TCP","66","42235  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=1468096 TSecr=709346781"
"400","14.579734","192.168.88.254","35.190.88.7","TLSv1.2","248","Client Hello"
"401","14.581203","192.168.88.1","192.168.88.254","DNS","123","Standard query response 0x3505 A events.evie.com A 44.239.16.243 A 52.13.235.50 A 54.191.230.214"
"402","14.582872","157.240.220.16","192.168.88.254","TCP","74","443  >  39211 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 TSval=1155480887 TSecr=1468095 WS=256"
"403","14.585177","192.168.88.254","157.240.220.16","TCP","66","39211  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=1468097 TSecr=1155480887"
"404","14.587960","192.168.88.254","157.240.220.16","TLSv1.2","246","Client Hello"
"405","14.601008","157.240.220.16","192.168.88.254","TCP","66","443  >  39211 [ACK] Seq=1 Ack=181 Win=66816 Len=0 TSval=1155480906 TSecr=1468097"
"406","14.601420","35.190.88.7","192.168.88.254","TCP","66","443  >  42235 [ACK] Seq=1 Ack=183 Win=66816 Len=0 TSval=709346807 TSecr=1468096"
"407","14.602323","35.190.88.7","192.168.88.254","TLSv1.2","1484","Server Hello"
"408","14.602784","35.190.88.7","192.168.88.254","TCP","1484","443  >  42235 [ACK] Seq=1419 Ack=183 Win=66816 Len=1418 TSval=709346808 TSecr=1468096 [TCP segment of a reassembled PDU]"
"409","14.602910","35.190.88.7","192.168.88.254","TCP","1484","443  >  42235 [ACK] Seq=2837 Ack=183 Win=66816 Len=1418 TSval=709346808 TSecr=1468096 [TCP segment of a reassembled PDU]"
"410","14.603003","35.190.88.7","192.168.88.254","TLSv1.2","790","Certificate, Server Key Exchange, Server Hello Done"
"411","14.603103","157.240.220.16","192.168.88.254","TLSv1.2","1446","Server Hello"
"412","14.604155","157.240.220.16","192.168.88.254","TCP","1446","443  >  39211 [PSH, ACK] Seq=1381 Ack=181 Win=66816 Len=1380 TSval=1155480907 TSecr=1468097 [TCP segment of a reassembled PDU]"
"413","14.604283","157.240.220.16","192.168.88.254","TLSv1.2","467","Certificate, Server Key Exchange, Server Hello Done"
"414","14.607162","192.168.88.254","35.190.88.7","TCP","66","42235  >  443 [ACK] Seq=183 Ack=1419 Win=90624 Len=0 TSval=1468099 TSecr=709346808"
"415","14.607513","192.168.88.254","35.190.88.7","TCP","66","42235  >  443 [ACK] Seq=183 Ack=2837 Win=93440 Len=0 TSval=1468099 TSecr=709346808"
"416","14.607573","192.168.88.254","35.190.88.7","TCP","66","42235  >  443 [ACK] Seq=183 Ack=4255 Win=96512 Len=0 TSval=1468099 TSecr=709346808"
"417","14.608693","192.168.88.254","35.190.88.7","TCP","66","42235  >  443 [ACK] Seq=183 Ack=4979 Win=99328 Len=0 TSval=1468099 TSecr=709346808"
"418","14.609019","192.168.88.254","157.240.220.16","TCP","66","39211  >  443 [ACK] Seq=181 Ack=1381 Win=90624 Len=0 TSval=1468099 TSecr=1155480907"
"419","14.609078","192.168.88.254","157.240.220.16","TCP","66","39211  >  443 [ACK] Seq=181 Ack=2761 Win=93440 Len=0 TSval=1468099 TSecr=1155480907"
"420","14.609168","192.168.88.254","157.240.220.16","TCP","66","39211  >  443 [ACK] Seq=181 Ack=3162 Win=96256 Len=0 TSval=1468099 TSecr=1155480907"
